municipio,ibge_code,date,year,week,rainfall_effect_mean,rainfall_effect_sd,rainfall_effect_q025,rainfall_effect_q975,rainfall_relative_risk,rainfall_relative_risk_q025,rainfall_relative_risk_q975,municipio_norm,regiao_intermediaria_nome,municipality_order
aperibe,3300159,2018-10-01,2018,40,0.758914245062796,0.181503473657941,0.403167436693231,1.11466105343236,2.13595583644548,1.49655744931727,3.04853471367025,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2018-10-08,2018,41,0.845404878635748,0.183611504457701,0.485526329898655,1.20528342737284,2.32892055388648,1.62503008571855,3.3377049409621,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2018-10-15,2018,42,0.904866352419975,0.185796190513337,0.540705819013835,1.26902688582612,2.47160157741341,1.7172184799972,3.55738913168602,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2018-10-22,2018,43,0.886241624894138,0.183584234017966,0.526416526218924,1.24606672356935,2.42599469767295,1.69285512445309,3.4766414373697,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2018-10-29,2018,44,0.830463914936281,0.183025866110456,0.471733217359787,1.18919461251277,2.29438289190028,1.60276973554285,3.28443489910403,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2018-11-05,2018,45,0.676827273208847,0.179413928028704,0.325175974272586,1.02847857214511,1.96762508168792,1.38427422119777,2.79680745534468,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2018-11-12,2018,46,0.622186103754019,0.184252250135352,0.261051693488728,0.98332051401931,1.86299629661038,1.29829477708548,2.67331831140492,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2018-11-19,2018,47,0.354985245701667,0.182472598810313,-0.0026610479665457,0.712631539369879,1.42615961214186,0.997342489483124,2.03935083559782,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2018-11-26,2018,48,0.331606006958635,0.196694022785999,-0.0539142777019244,0.717126291619194,1.3932038277511,0.947513326040351,2.04853784354866,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2018-12-03,2018,49,0.253243263355516,0.200812853906027,-0.140349930300297,0.64683645701133,1.28819660975173,0.869054073831205,1.90949050852521,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2018-12-10,2018,50,0.0933075626252123,0.209185283085073,-0.31669559222153,0.503310717471955,1.09779932539284,0.72855249842134,1.65418876669064,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2018-12-17,2018,51,0.202361901625791,0.218786808844952,-0.226460243710315,0.631184046961898,1.22429100085028,0.797351041401846,1.8798350750602,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2018-12-24,2018,52,0.32661619285196,0.218452274313081,-0.101550264801679,0.754782650505598,1.38626931499081,0.903435767181247,2.12714913831781,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2018-12-31,2019,1,0.339672750023637,0.214051509091438,-0.0798682077955808,0.759213707842855,1.40448789671929,0.923238013942103,2.13659557150198,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-01-07,2019,2,0.410751185151848,0.21207234540817,-0.0049106118481661,0.826412982151861,1.50795010949896,0.995101425494563,2.2851073011053,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-01-14,2019,3,0.330891607000712,0.206984479156119,-0.0747979721452813,0.736581186146706,1.39220887843337,0.927930935289143,2.0887821361239,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-01-21,2019,4,0.269701021882651,0.198261031086764,-0.118890599047407,0.65829264281271,1.30957285856963,0.887904933094161,1.93149177122589,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-01-28,2019,5,0.374627889391191,0.173654615649747,0.034264842717687,0.714990936064694,1.45445009759824,1.03485864521399,2.04416815396669,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-02-04,2019,6,0.389780638125739,0.163808848911537,0.0687152942591272,0.710845981992352,1.47665683614074,1.0711312085284,2.03571270667852,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-02-11,2019,7,0.422950929127199,0.160910091084083,0.107567150602396,0.738334707652002,1.52645938943407,1.11356563483913,2.09244807373034,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-02-18,2019,8,0.454633715781073,0.159146526364616,0.142706524106425,0.76656090745572,1.57559616131755,1.15339125946094,2.152351375299,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-02-25,2019,9,0.441861180589626,0.154906411546789,0.138244613957919,0.745477747221333,1.55559977800061,1.14825639546505,2.10744802195111,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-03-04,2019,10,0.421914199329311,0.146078765123761,0.13559981968674,0.708228578971881,1.52487768354226,1.14522350598075,2.03039139314025,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-03-11,2019,11,0.351093436585925,0.141109016048693,0.074519765130487,0.627667108041362,1.42062005759918,1.07736663760399,1.87323542201138,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-03-18,2019,12,0.380362321039531,0.135983307029235,0.113835039262231,0.646889602816831,1.46281450190018,1.12056726003492,1.90959199263308,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-03-25,2019,13,0.601732229679638,0.138259787133746,0.330743046897497,0.87272141246178,1.8252778639783,1.39200206710103,2.39341546932298,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-04-01,2019,14,0.607580411862798,0.138304816990492,0.336502970561434,0.878657853164162,1.83598369577641,1.40004302817752,2.40766609548047,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-04-08,2019,15,0.469150092691525,0.137389374984359,0.199866917722181,0.73843326766087,1.5986349241672,1.22124022191457,2.09265431559447,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-04-15,2019,16,0.484514443564465,0.139698142417139,0.210706084426872,0.758322802702058,1.62338657164712,1.23454944842336,2.13469291519252,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-04-22,2019,17,0.421403511660626,0.155855761519773,0.115926219081871,0.726880804239381,1.52409914612468,1.12291301952326,2.06861810917835,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-04-29,2019,18,0.3332420685278,0.15512801051357,0.0291911679212036,0.637292969134396,1.39548506060155,1.02962140624634,1.89135398948397,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-05-06,2019,19,0.385141175782848,0.150325035385462,0.090504106427343,0.679778245138354,1.4698218100393,1.09472600304521,1.97344006377638,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-05-13,2019,20,0.319626455086696,0.161162939502272,0.0037470936622427,0.635505816511149,1.37661344133197,1.00375412279456,1.88797686985313,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-05-20,2019,21,0.208649934892748,0.153920792164337,-0.0930348177493519,0.510334687534849,1.23201363804619,0.911161775141539,1.66584864043055,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-05-27,2019,22,0.123586508411376,0.153423276743657,-0.177123114006192,0.424296130828944,1.13154788871836,0.837676648446293,1.52851416693763,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-06-03,2019,23,-0.0110467688441904,0.161904046817253,-0.328378700606006,0.306285162917625,0.989014022650977,0.720090269441799,1.35836960796389,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-06-10,2019,24,-0.0059716879463768,0.153617601613689,-0.307062187109208,0.295118811216454,0.994046107142228,0.735604854345434,1.34328594664304,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-06-17,2019,25,0.0651295927954199,0.163963586554801,-0.256239036851989,0.386498222442829,1.0672973294668,0.773956942447974,1.47181778082381,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-06-24,2019,26,0.306613521655789,0.193857324128943,-0.0733468336369401,0.686573876948517,1.35881571373167,0.929278469095051,1.98689650657908,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-07-01,2019,27,0.617164741356078,0.202706804470041,0.219859404594798,1.01447007811736,1.85366496466549,1.2459015502396,2.75790153769978,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-07-08,2019,28,0.866240778921847,0.206671160509483,0.461165304323261,1.27131625352043,2.37795477242354,1.58592098920955,3.56554263306036,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-07-15,2019,29,1.1240011807609,0.210926991602797,0.710584277219422,1.53741808430239,3.07714180503089,2.03518002065314,4.65256222652479,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-07-22,2019,30,1.30765487092402,0.207242574167616,0.901459425555498,1.71385031629255,3.69749243980789,2.46319533945104,5.55029076398114,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-07-29,2019,31,1.36116497215277,0.203418185308287,0.962465328948528,1.75986461535701,3.90073490339968,2.61814310761563,5.81165053290675,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-08-05,2019,32,1.30092871275781,0.20481056822809,0.899499999030749,1.70235742648486,3.67270597313436,2.45837361461774,5.48686704286572,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-08-12,2019,33,1.23186735880788,0.199819180395341,0.840221765233011,1.62351295238275,3.42762416807584,2.3168807234069,5.07087279845017,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-08-19,2019,34,1.22885719739693,0.193350104119571,0.849890993322568,1.60782340147129,3.41732197947821,2.33939182869617,4.99193395829441,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-08-26,2019,35,1.19222201645418,0.189432612646527,0.820934095666985,1.56350993724137,3.29439327667275,2.27262169244599,4.77555375690605,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-09-02,2019,36,1.09110413683358,0.17911720009542,0.740034424646554,1.4421738490206,2.97755989178293,2.09600766757557,4.22988095239626,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-09-09,2019,37,1.14928778005061,0.179980239911648,0.796526509823778,1.50204905027744,3.15594438251346,2.21782394413412,4.49088169142608,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-09-16,2019,38,1.21234980320015,0.183983260358485,0.851742612897521,1.57295699350278,3.36137394703184,2.34372750517265,4.82088245619327,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-09-23,2019,39,1.23016270992405,0.18217989648871,0.873090112806175,1.58723530704192,3.42178624957783,2.39429808513118,4.89021029190624,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-09-30,2019,40,1.21170023888395,0.183657685328273,0.851731175640537,1.57166930212737,3.35919122744757,2.34370069951216,4.81467864258841,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-10-07,2019,41,1.11497736796919,0.183739346452054,0.754848248923166,1.47510648701522,3.0494991620427,2.12728868051204,4.37150125626615,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-10-14,2019,42,1.00076960863604,0.183232309056949,0.641634282884417,1.35990493438766,2.72037464685166,1.89958279956381,3.89582292539848,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-10-21,2019,43,0.978263382256586,0.181084349447916,0.623338057338671,1.3331887071745,2.65983311540679,1.86514361844254,3.79311927074133,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-10-28,2019,44,0.884359975327785,0.180662596267206,0.53026128664406,1.23845866401151,2.42143411785421,1.69937627493866,3.45029130603818,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-11-04,2019,45,0.895559631443979,0.179367475644119,0.543999379181506,1.24711988370645,2.44870577883288,1.72288356641257,3.4803048262715,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-11-11,2019,46,0.994166286769451,0.181923090992669,0.637597028423819,1.35073554511508,2.70247031654682,1.8919291606727,3.86026388494371,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-11-18,2019,47,1.14659059322176,0.187820265806377,0.778462872241264,1.51471831420226,3.14744368003718,2.17812163975364,4.54813980000055,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-11-25,2019,48,1.13763495235453,0.20259427546058,0.74055017245179,1.53471973225726,3.11938214684815,2.09708895774242,4.64002489839542,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-12-02,2019,49,1.03119931388039,0.20577756031938,0.627875295654405,1.43452333210637,2.8044272071019,1.87362544702034,4.19764364987727,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-12-09,2019,50,0.882675150233003,0.211528423088572,0.468079440979402,1.2972708594866,2.41735785974232,1.59692425887535,3.65929629384765,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-12-16,2019,51,0.590543305160593,0.221190686991838,0.157009558656591,1.02407705166459,1.80496879791292,1.17000679754065,2.78452430215561,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-12-23,2019,52,0.328621520573848,0.225638361121898,-0.113629667225072,0.770872708372767,1.38905202847188,0.892588449439682,2.16165192257761,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2019-12-30,2020,1,0.226323333731348,0.223655681345122,-0.212041801705091,0.664688469167786,1.25398105410998,0.808930882169559,1.94388484693451,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-01-06,2020,2,0.191687675345521,0.216439416685568,-0.232533581358193,0.615908932049235,1.21129214148042,0.792523134896637,1.8513385760071,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-01-13,2020,3,0.492241614520979,0.204712245546249,0.0910056132503306,0.893477615791628,1.63597934782329,1.09527515329483,2.44361283870361,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-01-20,2020,4,0.649416010103732,0.197323698991376,0.262661560080634,1.03617046012683,1.91442249910233,1.30038654175282,2.81840313429348,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-01-27,2020,5,0.643579294504579,0.171148804416408,0.30812763784842,0.979030951160738,1.90328110564066,1.36087467696807,2.66187550433325,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-02-03,2020,6,0.56072888655163,0.165057178348556,0.237216816988459,0.8842409561148,1.75194900709568,1.2677159503346,2.42114593782103,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-02-10,2020,7,0.602855650988827,0.161609838492086,0.286100367544338,0.919610934433316,1.82732957227651,1.33122606043801,2.50831430134231,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-02-17,2020,8,0.52489217437321,0.160320239530751,0.210664504892938,0.839119843853482,1.6902765834208,1.23449811749984,2.31432910910133,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-02-24,2020,9,0.449832150130119,0.159202416156802,0.137795414462787,0.761868885797451,1.56804896658515,1.14774071510228,2.14227615109886,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-03-02,2020,10,0.363480597466825,0.149306004026945,0.070840829574013,0.656120365359636,1.43832694944818,1.07341035708629,1.92730058905383,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-03-09,2020,11,0.24641062582835,0.144465647080573,-0.0367420424495738,0.529563294106273,1.27942483057317,0.963924754949605,1.69819053684617,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-03-16,2020,12,0.0179508899199513,0.142771038534711,-0.261880345608083,0.297782125447986,1.0181129755523,0.769603104590022,1.34686830758063,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-03-23,2020,13,-0.122409901066484,0.169294061864073,-0.454226262320067,0.209406460187099,0.884785619593043,0.634939054208459,1.23294604017479,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-03-30,2020,14,-0.0984793476480583,0.148070092765653,-0.388696729468738,0.191738034172621,0.906214407879899,0.677939838015876,1.21135314226789,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-04-06,2020,15,0.0592487000806728,0.144162090180236,-0.22330899667259,0.341806396833936,1.06103908843622,0.799867654661559,1.40748777704471,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-04-13,2020,16,0.192040883896988,0.144416884549362,-0.0910162098197621,0.475097977613738,1.21172005579016,0.913002911166683,1.60817175459812,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-04-20,2020,17,0.128231150412492,0.159343189380119,-0.184081500772541,0.440543801597524,1.1368157477581,0.831868003178896,1.5535518128023,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-04-27,2020,18,0.107494746852921,0.160836973626279,-0.207745721454586,0.422735215160428,1.11348501143064,0.812413589795705,1.52613014633651,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-05-04,2020,19,0.0818444552129453,0.157892740232606,-0.227625315642963,0.391314226068853,1.08528698596693,0.796422611032145,1.47892315661746,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-05-11,2020,20,0.120988175646941,0.16915389108674,-0.21055345088307,0.452529802176952,1.12861156718681,0.810135751524724,1.57228472782563,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-05-18,2020,21,0.129711760731766,0.179771565727808,-0.222640508094738,0.48206402955827,1.13850017556822,0.800402535813544,1.61941347231166,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-05-25,2020,22,0.157103078889533,0.167911920271279,-0.172004284842174,0.486210442621239,1.17011622196552,0.841975565428359,1.62614216982685,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-06-01,2020,23,0.20780193759696,0.170896005814479,-0.127154233799419,0.542758108993338,1.23096933665771,0.880597844171493,1.72074632912278,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-06-08,2020,24,0.320599969639153,0.166227089978357,-0.0052051267184269,0.646405065996733,1.37795424709128,0.994808396480156,1.9086669491282,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-06-15,2020,25,0.377104244031468,0.156264599889954,0.0708256282471585,0.683382859815777,1.45805629511559,1.07339403994863,1.9805663909108,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-06-22,2020,26,0.539281523659328,0.203160686115723,0.141086578872511,0.937476468446145,1.71477439465635,1.15152434134816,2.55352936884207,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-06-29,2020,27,0.607794754048522,0.222363603908369,0.171962090388119,1.04362741770893,1.83637726671264,1.18763280966163,2.83949840242272,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-07-06,2020,28,0.697012110477907,0.228527085563766,0.249099022772925,1.14492519818289,2.00774481678217,1.28286906003205,3.14220630530676,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-07-13,2020,29,0.821405725313885,0.22926173898922,0.372052716895013,1.27075873373276,2.27369378100684,1.45070945617548,3.56355532652146,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-07-20,2020,30,0.878625081567918,0.224235261579751,0.439123968871607,1.31812619426423,2.40758719371218,1.55134759427817,3.736413500563,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-07-27,2020,31,0.986307668950428,0.219502850336187,0.556082082291502,1.41653325560935,2.6813158664023,1.74382692845565,4.12280293307992,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-08-03,2020,32,1.17711813768565,0.227999741882958,0.730238643595055,1.62399763177625,3.24500904554616,2.07557587146378,5.0733311417087,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-08-10,2020,33,1.28590310228763,0.226843244541818,0.841290342985663,1.73051586158959,3.61793384661274,2.31935781384964,5.64356445577509,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-08-17,2020,34,1.26980629387275,0.217036740119362,0.844414283238801,1.6951983045067,3.56016287019691,2.32661467818943,5.44772616675497,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-08-24,2020,35,1.13890023227691,0.207466605551577,0.732265685395817,1.545534779158,3.12333153646359,2.07978741756382,4.69047932701452,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-08-31,2020,36,0.919155329234637,0.194461156813033,0.538011461881092,1.30029919658818,2.50717176060021,1.71259790766843,3.67039467291475,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-09-07,2020,37,0.930226189075932,0.190218522787126,0.557397884413165,1.3030544937387,2.53508252074621,1.74612296986474,3.6805216459015,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-09-14,2020,38,1.00147396834332,0.192568921778609,0.62403888165725,1.3789090550294,2.72229144411977,1.86645121459206,3.97056759308196,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-09-21,2020,39,1.04181834934069,0.191994925388389,0.665508295579445,1.41812840310193,2.83436619933405,1.94547914850922,4.12938465985788,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-09-28,2020,40,1.14931220836338,0.193272273099698,0.770498553087974,1.52812586363879,3.15602147785159,2.1608432803752,4.60952983454266,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-10-05,2020,41,1.18555668465164,0.19561449573395,0.802152273013098,1.56896109629018,3.27250806950317,2.23033605853587,4.8016571421948,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-10-12,2020,42,1.21148035422063,0.196309684773897,0.826713372063788,1.59624733637747,3.35845267401674,2.28579382739385,4.93448019171099,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-10-19,2020,43,1.12390881269863,0.192017014151895,0.747555464960918,1.50026216043635,3.07685758853149,2.11183125607638,4.48286414592276,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-10-26,2020,44,1.12372931541801,0.193266548676207,0.744926880012642,1.50253175082338,3.07630535052558,2.10628741764057,4.49304996574177,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-11-02,2020,45,1.08239523249787,0.190307676734858,0.709392186097546,1.45539827889819,2.95174119698781,2.03275534612273,4.28619022481664,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-11-09,2020,46,1.01567761694799,0.190722580771613,0.641861358635632,1.38949387526035,2.7612338224243,1.9000141977332,4.01281855219619,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-11-16,2020,47,1.14711203188222,0.196394953755203,0.762177922522025,1.53204614124242,3.14908530682021,2.14293829541191,4.62763593840428,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-11-23,2020,48,1.1741703564333,0.2080645484337,0.766363841503249,1.58197687136335,3.235457553489,2.1519272619157,4.86456292723852,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-11-30,2020,49,1.21422203317904,0.216596494536976,0.789692903886566,1.63875116247151,3.36767310700379,2.20271987566543,5.14873556139792,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-12-07,2020,50,1.27856310333994,0.225256836696885,0.837059703414047,1.72006650326583,3.59147543712313,2.30956617395572,5.58489986600665,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-12-14,2020,51,1.21785596655062,0.241621229448226,0.744278356832101,1.69143357626915,3.37993326950699,2.10492188426324,5.42725551562157,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2020-12-21,2020,52,1.12314813514669,0.246150336135073,0.640693476321951,1.60560279397144,3.07451798198929,1.89779650001296,4.98086113105958,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-01-04,2021,1,0.911884595069947,0.240756566918834,0.440001723909033,1.38376746623086,2.48900888993858,1.55270989523964,3.98990518008975,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-01-11,2021,2,0.713130034509059,0.233978573702469,0.25453203005222,1.1717280389659,2.04036769550525,1.2898578648964,3.22756518075407,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-01-18,2021,3,0.5159831591396,0.218431358077126,0.0878576973084333,0.944108620970766,1.67528476392318,1.09183274023516,2.57052104851578,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-02-01,2021,5,0.288114346877527,0.185202807946071,-0.0748831566967725,0.651111850451826,1.3339098238264,0.927851893275233,1.91767180839579,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-02-08,2021,6,0.268479718251346,0.174654697207102,-0.0738434882745741,0.610802924777267,1.30797444875254,0.928817053225372,1.84190972016359,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-02-15,2021,7,0.368372740025539,0.16864714993393,0.0378243261550364,0.698921153896041,1.44538068981451,1.03854877099629,2.01158134969873,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-03-29,2021,13,0.641785384257898,0.142704415754523,0.362084729379034,0.921486039136762,1.89986985082024,1.4363206353603,2.51302206568262,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-04-05,2021,14,0.533985796981953,0.141176702026733,0.257279461009557,0.810692132954349,1.70571742094422,1.293406532953,2.24946437642458,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-04-12,2021,15,0.306663349026428,0.146099090318966,0.0203091320012537,0.593017566051602,1.35888342163271,1.02051676566025,1.80944029115832,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-04-19,2021,16,0.399415916683875,0.153688391778592,0.0981866687978349,0.700645164569914,1.49095360214573,1.10316869306336,2.01505232855957,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-04-26,2021,17,0.45640025264447,0.160288413978418,0.14223496124677,0.77056554404217,1.57838196991067,1.15284749120086,2.16098804217723,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-05-03,2021,18,0.263962551276061,0.163297734081776,-0.0561010075242199,0.584026110076342,1.30207943417458,0.945443634146505,1.79324371296965,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-05-10,2021,19,0.209465951698842,0.167085606711995,-0.118021837456669,0.536953740854352,1.23301939218051,0.888676645964973,1.71078741451827,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-05-17,2021,20,0.187450052402471,0.182963973318404,-0.171159335301601,0.546059440106542,1.20617000262256,0.842687292940114,1.72643646986842,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-05-24,2021,21,0.309538954942624,0.155623421845949,0.0045170481245633,0.614560861760685,1.36279665860649,1.00452726536457,1.84884452293586,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-05-31,2021,22,0.650540761884238,0.165039698944133,0.327062951953736,0.974018571814739,1.91657696060691,1.3868887817907,2.64856655714414,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-06-07,2021,23,0.750465509483688,0.164702824841119,0.427647972795094,1.07328304617228,2.11798572960895,1.53364610077913,2.92496655424497,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-06-14,2021,24,0.678953659213799,0.162585337385444,0.360286397938328,0.997620920489269,1.9718134636048,1.43373997593877,2.71182250652346,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-06-21,2021,25,0.660211884453115,0.204039444991155,0.260294572270451,1.06012919663578,1.93520233025204,1.29731218258069,2.88674392277974,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-06-28,2021,26,0.585826660680234,0.224426827773078,0.145950078245002,1.02570324311547,1.79647544759773,1.15713842022816,2.78905615560248,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-07-05,2021,27,0.526582767372512,0.229703770129752,0.0763633779181971,0.976802156826827,1.69313657003511,1.07935471657493,2.65594933784796,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-07-12,2021,28,0.385916822991802,0.228418614533114,-0.0617836614931009,0.833617307476705,1.47096231548166,0.940086241647427,2.301629401336,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-07-19,2021,29,0.288786342401761,0.222608924271401,-0.147527149170185,0.725099833973706,1.33480650650737,0.862839012640187,2.06493724056658,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-07-26,2021,30,0.234509476639906,0.21189539868788,-0.180805504788338,0.649824458068151,1.26428845358541,0.834597668161193,1.91520460078817,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-08-02,2021,31,0.193759997924854,0.215681355750869,-0.22897545934685,0.616495455196558,1.21380493229268,0.795348051626268,1.85242474743666,aperibe,Campos dos Goytacazes,7
aperibe,3300159,2021-08-09,2021,32,0.142433895977393,0.212647560244239,-0.274355322101316,0.559223114056102,1.15307685541947,0.760061960461924,1.74931295561221,aperibe,Campos dos Goytacazes,7
