date,year,week,rainfall_time_idx,rainfall_effect_mean,rainfall_effect_sd,rainfall_effect_q025,rainfall_effect_q975,rainfall_relative_risk,rainfall_relative_risk_q025,rainfall_relative_risk_q975
2022-03-28,2022,13,246,0.348751557059194,0.100456436963289,0.151856940611147,0.545646173507241,1.4172970291559,1.16399370429244,1.72572313874772
2022-04-04,2022,14,247,0.275782349531433,0.0986851769275521,0.0823594027534311,0.469205296309435,1.3175610650343,1.08584599574908,1.59872317703465
2022-04-11,2022,15,248,0.296091702323582,0.0979793076842603,0.104052259262432,0.488131145384732,1.34459345352263,1.10965844333215,1.62926850700738
2022-04-18,2022,16,249,0.317222387931795,0.09677012819199,0.127552936675495,0.506891839188096,1.37330794508217,1.13604500509521,1.66012323769494
2022-04-25,2022,17,250,0.480608279066172,0.129370223471637,0.227042641061763,0.734173917070581,1.61705772545828,1.254883376359,2.08375992281553
2022-05-02,2022,18,251,0.646785226858667,0.115666509714685,0.420078867817884,0.873491585899449,1.90939268754066,1.52208159413896,2.39525952437272
2022-05-09,2022,19,252,0.624939436370966,0.114054808706618,0.401392011305994,0.848486861435938,1.86813281310336,1.49390278050881,2.33610931911168
2022-05-16,2022,20,253,0.397324301413444,0.141581202299741,0.119825144905952,0.674823457920937,1.48783835990383,1.12729972024656,1.96368627210973
2022-05-23,2022,21,254,0.302075617415021,0.108997730145223,0.0884400663303834,0.515711168499659,1.35266350776017,1.09246877498572,1.67482916411041
2022-05-30,2022,22,255,0.227721038280837,0.122598914446028,-0.0125728340333778,0.468014910595052,1.25573497458006,0.987505873838783,1.59682121206401
2022-06-06,2022,23,256,0.0390976676707771,0.128357108960741,-0.212482265892276,0.29067760123383,1.03987204057077,0.80857465554435,1.33733335981554
2022-06-13,2022,24,257,0.0258871998895173,0.115979184098292,-0.201432000943136,0.25320640072217,1.02622518363033,0.817559168922415,1.28814912430765
2022-06-20,2022,25,258,0.012405214005451,0.160283468082226,-0.301750383435711,0.326560811446613,1.0124824778336,0.739522638952551,1.38619254357383
2022-06-27,2022,26,259,0.111561167562244,0.179935075454216,-0.24111158032802,0.464233915452508,1.11802212860219,0.78575394681365,1.59079503846338
2022-07-04,2022,27,260,0.218394399490428,0.183470149709062,-0.141207093939334,0.577995892920191,1.24407763445813,0.868309471447395,1.78246260285404
2022-07-11,2022,28,261,0.29505463766039,0.183583787450021,-0.0647695857416512,0.654878861062431,1.34319974597296,0.937283401958709,1.92490932178196
2022-07-18,2022,29,262,0.458675113310536,0.181396454192932,0.103138063092389,0.814212163528683,1.58197665612498,1.10864446139303,2.25739651229553
2022-07-25,2022,30,263,0.501559814926671,0.169091144170297,0.170141172352888,0.832978457500453,1.65129497747939,1.18547219540702,2.30015947502881
2022-08-01,2022,31,264,0.454424760387464,0.17194039989294,0.117421576597303,0.791427944177626,1.57526696639622,1.1245934320418,2.20654500081316
2022-08-08,2022,32,265,0.456103388566765,0.172611786421111,0.117784287181387,0.794422489952143,1.57791347454607,1.12500140796651,2.21316250408476
2022-08-15,2022,33,266,0.501941270086679,0.16678840810086,0.175035990208995,0.828846549964364,1.65192499262287,1.19128909058417,2.29067503666461
2022-08-22,2022,34,267,0.642498463119223,0.156876478167345,0.335020565911228,0.949976360327218,1.90122509098926,1.39796913543597,2.58564853470808
